id,user_id,type,name,description,date,resource,amount
321,13,expense,Buying 20 farms in a province.,"",2025-12-11,farms,20
322,13,expense,Buying 20 farms in a province.,"",2025-12-11,farms,20
323,5,expense,Buying 29 cityCount in a province.,"",2025-12-11,cityCount,29
324,5,expense,Buying 74 land in a province.,"",2025-12-11,land,74
325,5,expense,Buying 4 hydro_dams in a province.,"",2025-12-11,hydro_dams,4
326,5,expense,Buying 4 monorails in a province.,"",2025-12-11,monorails,4
327,5,expense,Buying 3 universities in a province.,"",2025-12-11,universities,3
328,5,expense,Buying 75 farms in a province.,"",2025-12-11,farms,75
329,5,expense,Buying 29 cityCount in a province.,"",2025-12-11,cityCount,29
330,5,expense,Buying 74 land in a province.,"",2025-12-11,land,74
331,5,expense,Buying 4 hydro_dams in a province.,"",2025-12-11,hydro_dams,4
332,5,expense,Buying 4 monorails in a province.,"",2025-12-11,monorails,4
333,5,expense,Buying 3 universities in a province.,"",2025-12-11,universities,3
334,5,expense,Buying 75 farms in a province.,"",2025-12-11,farms,75
335,5,expense,Buying 29 cityCount in a province.,"",2025-12-11,cityCount,29
336,5,expense,Buying 74 land in a province.,"",2025-12-11,land,74
337,5,expense,Buying 4 hydro_dams in a province.,"",2025-12-11,hydro_dams,4
338,5,expense,Buying 3 universities in a province.,"",2025-12-11,universities,3
339,5,expense,Buying 4 monorails in a province.,"",2025-12-11,monorails,4
340,5,expense,Buying 75 farms in a province.,"",2025-12-11,farms,75
341,5,expense,Buying 29 cityCount in a province.,"",2025-12-11,cityCount,29
342,5,expense,Buying 74 land in a province.,"",2025-12-11,land,74
343,5,expense,Buying 4 hydro_dams in a province.,"",2025-12-11,hydro_dams,4
344,5,expense,Buying 3 universities in a province.,"",2025-12-11,universities,3
345,5,expense,Buying 4 monorails in a province.,"",2025-12-11,monorails,4
346,5,expense,Buying 75 farms in a province.,"",2025-12-11,farms,75
347,5,expense,Buying 29 cityCount in a province.,"",2025-12-11,cityCount,29
348,5,expense,Buying 74 land in a province.,"",2025-12-11,land,74
349,5,expense,Buying 4 hydro_dams in a province.,"",2025-12-11,hydro_dams,4
350,5,expense,Buying 4 monorails in a province.,"",2025-12-11,monorails,4
351,5,expense,Buying 3 universities in a province.,"",2025-12-11,universities,3
352,5,expense,Buying 75 farms in a province.,"",2025-12-11,farms,75
353,5,expense,Buying 19 destroyers for your military.,"",2025-12-11,destroyers,19
354,5,expense,Buying 23 cruisers for your military.,"",2025-12-11,cruisers,23
355,5,expense,Buying 20 cruisers for your military.,"",2025-12-11,cruisers,20
356,5,expense,Buying 110 destroyers for your military.,"",2025-12-11,destroyers,110
357,5,expense,Buying 40 cruisers for your military.,"",2025-12-11,cruisers,40
358,29,expense,Buying 10 land in a province.,"",2025-12-12,land,10
359,29,expense,Buying 10 farms in a province.,"",2025-12-12,farms,10
360,30,expense,Buying 2 cityCount in a province.,"",2025-12-12,cityCount,2
361,30,expense,Buying 1 land in a province.,"",2025-12-12,land,1
362,30,expense,Buying 1 solar_fields in a province.,"",2025-12-12,solar_fields,1
363,30,expense,Buying 1 gas_stations in a province.,"",2025-12-12,gas_stations,1
364,30,expense,Buying 1 army_bases in a province.,"",2025-12-12,army_bases,1
365,30,expense,Buying 100 soldiers for your military.,"",2025-12-12,soldiers,100
366,30,expense,Buying 1 farmers_markets in a province.,"",2025-12-12,farmers_markets,1
367,30,expense,Buying 1 army_bases in a province.,"",2025-12-12,army_bases,1
368,30,expense,Buying 100 soldiers for your military.,"",2025-12-12,soldiers,100
369,30,expense,Buying 1 solar_fields in a province.,"",2025-12-12,solar_fields,1
370,30,expense,Buying 7 cityCount in a province.,"",2025-12-12,cityCount,7
371,30,expense,Buying 8 land in a province.,"",2025-12-12,land,8
372,30,expense,Buying 2 iron_mines in a province.,"",2025-12-12,iron_mines,2
373,30,expense,Buying 2 coal_mines in a province.,"",2025-12-12,coal_mines,2
374,30,expense,Buying 3 steel_mills in a province.,"",2025-12-12,steel_mills,3
375,30,revenue,Selling 1 solar_fields in a province.,"",2025-12-12,solar_fields,1
376,30,expense,Buying 2 hydro_dams in a province.,"",2025-12-12,hydro_dams,2
377,30,expense,Buying 10 land in a province.,"",2025-12-12,land,10
378,30,expense,Buying 5 iron_mines in a province.,"",2025-12-12,iron_mines,5
379,30,expense,Buying 5 coal_mines in a province.,"",2025-12-12,coal_mines,5
380,30,expense,Buying 12 soldiers for your military.,"",2025-12-12,soldiers,12
381,30,expense,Buying 22 soldiers for your military.,"",2025-12-12,soldiers,22
382,30,expense,Buying 1 steel_mills in a province.,"",2025-12-12,steel_mills,1
383,30,expense,Buying 6 city_parks in a province.,"",2025-12-12,city_parks,6
384,30,expense,Buying 1 cityCount in a province.,"",2025-12-12,cityCount,1
385,30,expense,Buying 1 solar_fields in a province.,"",2025-12-12,solar_fields,1
386,20,expense,Buying 100 land in a province.,"",2025-12-12,land,100
387,30,revenue,Selling 6 city_parks in a province.,"",2025-12-12,city_parks,6
388,30,revenue,Selling 1 solar_fields in a province.,"",2025-12-12,solar_fields,1
389,20,expense,Buying 700 soldiers for your military.,"",2025-12-12,soldiers,700
390,5,expense,Buying 10 city_parks in a province.,"",2025-12-12,city_parks,10
391,19,expense,Buying 1 lumber_mills in a province.,"",2025-12-12,lumber_mills,1
392,19,expense,Buying 10 land in a province.,"",2025-12-12,land,10
393,19,expense,Buying 10 lumber_mills in a province.,"",2025-12-12,lumber_mills,10
394,19,expense,Buying 3 land in a province.,"",2025-12-12,land,3
395,19,expense,Buying 3 lumber_mills in a province.,"",2025-12-12,lumber_mills,3
396,19,expense,Buying 4 cityCount in a province.,"",2025-12-12,cityCount,4
397,33,expense,Buying 1 uranium_mines in a province.,"",2025-12-12,uranium_mines,1
398,33,expense,Buying 4 land in a province.,"",2025-12-12,land,4
399,33,expense,Buying 1 iron_mines in a province.,"",2025-12-12,iron_mines,1
400,33,expense,Buying 1 steel_mills in a province.,"",2025-12-12,steel_mills,1
401,33,expense,Buying 1 nuclear_reactors in a province.,"",2025-12-12,nuclear_reactors,1
402,33,expense,Buying 2 uranium_mines in a province.,"",2025-12-12,uranium_mines,2
403,33,expense,Buying 5 land in a province.,"",2025-12-12,land,5
404,33,expense,Buying 1 iron_mines in a province.,"",2025-12-12,iron_mines,1
405,33,expense,Buying 4 farms in a province.,"",2025-12-12,farms,4
406,34,expense,Buying 2 land in a province.,"",2025-12-12,land,2
407,34,expense,Buying 1 nuclear_reactors in a province.,"",2025-12-12,nuclear_reactors,1
408,34,revenue,Selling 1 nuclear_reactors in a province.,"",2025-12-12,nuclear_reactors,1
409,35,expense,Buying 1 land in a province.,"",2025-12-13,land,1
410,36,expense,Buying 1 pumpjacks in a province.,"",2025-12-13,pumpjacks,1
411,36,expense,Buying 1 oil_burners in a province.,"",2025-12-13,oil_burners,1
412,36,expense,Buying 1 cityCount in a province.,"",2025-12-13,cityCount,1
413,36,expense,Buying 1 land in a province.,"",2025-12-13,land,1
414,36,expense,Buying 1 general_stores in a province.,"",2025-12-13,general_stores,1
415,36,expense,Buying 1 pumpjacks in a province.,"",2025-12-13,pumpjacks,1
416,36,expense,Buying 1 cityCount in a province.,"",2025-12-13,cityCount,1
417,36,expense,Buying 1 oil_burners in a province.,"",2025-12-13,oil_burners,1
418,36,expense,Buying 3 land in a province.,"",2025-12-13,land,3
419,36,expense,Buying 3 pumpjacks in a province.,"",2025-12-13,pumpjacks,3
420,36,expense,Buying 2 cityCount in a province.,"",2025-12-13,cityCount,2
421,30,expense,Buying 4 land in a province.,"",2025-12-13,land,4
422,30,expense,Buying 2 iron_mines in a province.,"",2025-12-13,iron_mines,2
423,66,expense,Buying 2 cityCount in a province.,"",2025-12-14,cityCount,2
424,66,expense,Buying 2 land in a province.,"",2025-12-14,land,2
425,66,expense,Buying 1 hydro_dams in a province.,"",2025-12-14,hydro_dams,1
426,66,expense,Buying 1 farmers_markets in a province.,"",2025-12-14,farmers_markets,1
427,583,expense,Buying 1 cityCount in a province.,"",2025-12-15,cityCount,1
428,583,expense,Buying 1 land in a province.,"",2025-12-15,land,1
429,583,expense,Buying 2 coal_mines in a province.,"",2025-12-15,coal_mines,2
430,582,expense,Buying 1 coal_burners in a province.,"",2025-12-15,coal_burners,1
431,583,expense,Buying 1 banks in a province.,"",2025-12-15,banks,1
432,582,expense,Buying 1 cityCount in a province.,"",2025-12-15,cityCount,1
433,583,expense,Buying 1 coal_burners in a province.,"",2025-12-15,coal_burners,1
434,582,expense,Buying 1 general_stores in a province.,"",2025-12-15,general_stores,1
435,582,expense,Buying 1 land in a province.,"",2025-12-15,land,1
436,583,revenue,Selling 1 banks in a province.,"",2025-12-15,banks,1
437,583,expense,Buying 1 hospitals in a province.,"",2025-12-15,hospitals,1
438,582,revenue,Selling 1 coal_burners in a province.,"",2025-12-15,coal_burners,1
439,582,expense,Buying 1 coal_burners in a province.,"",2025-12-15,coal_burners,1
440,582,expense,Buying 1 cityCount in a province.,"",2025-12-15,cityCount,1
441,582,expense,Buying 2 land in a province.,"",2025-12-15,land,2
442,582,expense,Buying 1 farmers_markets in a province.,"",2025-12-15,farmers_markets,1
443,583,expense,Buying 1 cityCount in a province.,"",2025-12-15,cityCount,1
444,582,expense,Buying 4 land in a province.,"",2025-12-15,land,4
445,583,expense,Buying 1 gas_stations in a province.,"",2025-12-15,gas_stations,1
446,584,expense,Buying 1 nuclear_reactors in a province.,"",2025-12-15,nuclear_reactors,1
447,584,expense,Buying 2 land in a province.,"",2025-12-15,land,2
448,584,expense,Buying 1 iron_mines in a province.,"",2025-12-15,iron_mines,1
449,584,expense,Buying 1 lumber_mills in a province.,"",2025-12-15,lumber_mills,1
450,584,revenue,Selling 1 nuclear_reactors in a province.,"",2025-12-15,nuclear_reactors,1
451,584,expense,Buying 1 hydro_dams in a province.,"",2025-12-15,hydro_dams,1
452,584,expense,Buying 1 cityCount in a province.,"",2025-12-15,cityCount,1
453,584,expense,Buying 1 farmers_markets in a province.,"",2025-12-15,farmers_markets,1
454,584,expense,Buying 1 coal_mines in a province.,"",2025-12-15,coal_mines,1
455,584,expense,Buying 1 cityCount in a province.,"",2025-12-15,cityCount,1
456,584,expense,Buying 2 land in a province.,"",2025-12-15,land,2
457,584,expense,Buying 1 city_parks in a province.,"",2025-12-15,city_parks,1
458,584,expense,Buying 1 land in a province.,"",2025-12-15,land,1
459,584,expense,Buying 1 steel_mills in a province.,"",2025-12-15,steel_mills,1
460,584,expense,Buying 1 iron_mines in a province.,"",2025-12-15,iron_mines,1
461,584,expense,Buying 1 coal_mines in a province.,"",2025-12-15,coal_mines,1
462,584,expense,Buying 1 cityCount in a province.,"",2025-12-15,cityCount,1
463,584,expense,Buying 1 city_parks in a province.,"",2025-12-15,city_parks,1
464,583,expense,Buying 2 cityCount in a province.,"",2025-12-16,cityCount,2
465,583,expense,Buying 1 gas_stations in a province.,"",2025-12-16,gas_stations,1
466,583,expense,Buying 1 land in a province.,"",2025-12-16,land,1
467,583,expense,Buying 1 cityCount in a province.,"",2025-12-16,cityCount,1
468,583,expense,Buying 1 lumber_mills in a province.,"",2025-12-16,lumber_mills,1
469,583,expense,Buying 1 land in a province.,"",2025-12-16,land,1
470,583,expense,Buying 1 farms in a province.,"",2025-12-16,farms,1
471,584,revenue,Selling 2 iron_mines in a province.,"",2025-12-16,iron_mines,2
472,584,revenue,Selling 1 steel_mills in a province.,"",2025-12-16,steel_mills,1
473,584,revenue,Selling 2 coal_mines in a province.,"",2025-12-16,coal_mines,2
474,584,expense,Buying 5 farms in a province.,"",2025-12-16,farms,5
475,584,revenue,Selling 1 farmers_markets in a province.,"",2025-12-16,farmers_markets,1
476,584,expense,Buying 1 gas_stations in a province.,"",2025-12-16,gas_stations,1
477,584,expense,Buying 1 cityCount in a province.,"",2025-12-16,cityCount,1
478,583,revenue,Selling 1 coal_mines in a province.,"",2025-12-16,coal_mines,1
479,583,expense,Buying 1 farms in a province.,"",2025-12-16,farms,1
480,584,revenue,Selling 1 lumber_mills in a province.,"",2025-12-18,lumber_mills,1
481,584,expense,Buying 1 farms in a province.,"",2025-12-18,farms,1
482,594,expense,Buying 1 cityCount in a province.,"",2025-12-30,cityCount,1
483,594,expense,Buying 1 farms in a province.,"",2025-12-30,farms,1
484,594,expense,Buying 2 land in a province.,"",2025-12-30,land,2
485,594,expense,Buying 1 cityCount in a province.,"",2025-12-30,cityCount,1
486,594,expense,Buying 1 coal_burners in a province.,"",2025-12-30,coal_burners,1
487,594,expense,Buying 1 universities in a province.,"",2025-12-30,universities,1
488,594,expense,Buying 1 component_factories in a province.,"",2025-12-30,component_factories,1
489,608,expense,Buying 1 farms in a province.,"",2026-01-01,farms,1
490,608,expense,Buying 1 solar_fields in a province.,"",2026-01-01,solar_fields,1
491,608,expense,Buying 9 cityCount in a province.,"",2026-01-01,cityCount,9
492,608,expense,Buying 1 farmers_markets in a province.,"",2026-01-01,farmers_markets,1
493,608,revenue,Selling 1 solar_fields in a province.,"",2026-01-02,solar_fields,1
494,612,expense,Buying 1 solar_fields in a province.,"",2026-01-03,solar_fields,1
495,612,expense,Buying 1 land in a province.,"",2026-01-03,land,1
496,613,expense,Buying 1 solar_fields in a province.,"",2026-01-03,solar_fields,1
497,613,expense,Buying 1 cityCount in a province.,"",2026-01-03,cityCount,1
498,613,expense,Buying 1 general_stores in a province.,"",2026-01-03,general_stores,1
499,613,expense,Buying 1 land in a province.,"",2026-01-03,land,1
500,613,expense,Buying 1 cityCount in a province.,"",2026-01-03,cityCount,1
501,613,expense,Buying 1 farmers_markets in a province.,"",2026-01-03,farmers_markets,1
502,613,expense,Buying 1 iron_mines in a province.,"",2026-01-03,iron_mines,1
503,616,expense,Buying 2 cityCount in a province.,"",2026-01-10,cityCount,2
504,616,expense,Buying 4 land in a province.,"",2026-01-10,land,4
505,616,expense,Buying 4 farms in a province.,"",2026-01-10,farms,4
506,616,expense,Buying 2 solar_fields in a province.,"",2026-01-10,solar_fields,2
507,616,expense,Buying 1 farmers_markets in a province.,"",2026-01-10,farmers_markets,1
508,616,expense,Buying 1 cityCount in a province.,"",2026-01-10,cityCount,1
509,616,expense,Buying 2 land in a province.,"",2026-01-10,land,2
510,616,expense,Buying 1 iron_mines in a province.,"",2026-01-10,iron_mines,1
511,616,expense,Buying 1 steel_mills in a province.,"",2026-01-10,steel_mills,1
512,616,expense,Buying 1 city_parks in a province.,"",2026-01-10,city_parks,1
513,616,revenue,Selling 1 steel_mills in a province.,"",2026-01-11,steel_mills,1
514,616,revenue,Selling 1 solar_fields in a province.,"",2026-01-11,solar_fields,1
515,620,expense,Buying 2 land in a province.,"",2026-01-11,land,2
516,620,expense,Buying 2 land in a province.,"",2026-01-11,land,2
517,620,expense,Buying 3 pumpjacks in a province.,"",2026-01-11,pumpjacks,3
518,620,expense,Buying 1 oil_burners in a province.,"",2026-01-11,oil_burners,1
519,620,expense,Buying 2 cityCount in a province.,"",2026-01-11,cityCount,2
520,620,expense,Buying 1 gas_stations in a province.,"",2026-01-11,gas_stations,1
521,620,expense,Buying 1 cityCount in a province.,"",2026-01-11,cityCount,1
522,620,expense,Buying 1 city_parks in a province.,"",2026-01-11,city_parks,1
523,620,expense,Buying 1 libraries in a province.,"",2026-01-11,libraries,1
524,624,expense,Buying 1 farms in a province.,"",2026-01-11,farms,1
525,624,expense,Buying 1 solar_fields in a province.,"",2026-01-11,solar_fields,1
526,624,expense,Buying 1 cityCount in a province.,"",2026-01-11,cityCount,1
527,624,expense,Buying 1 general_stores in a province.,"",2026-01-11,general_stores,1
528,624,expense,Buying 1 land in a province.,"",2026-01-11,land,1
529,624,expense,Buying 1 farms in a province.,"",2026-01-11,farms,1
530,624,expense,Buying 1 cityCount in a province.,"",2026-01-11,cityCount,1
531,624,expense,Buying 1 general_stores in a province.,"",2026-01-11,general_stores,1
532,623,expense,Buying 1 nuclear_reactors in a province.,"",2026-01-11,nuclear_reactors,1
533,616,revenue,Selling 1 farmers_markets in a province.,"",2026-01-11,farmers_markets,1
534,621,expense,Buying 1 land in a province.,"",2026-01-11,land,1
535,621,expense,Buying 1 coal_burners in a province.,"",2026-01-11,coal_burners,1
536,621,expense,Buying 2 coal_mines in a province.,"",2026-01-11,coal_mines,2
537,622,expense,Buying 1 oil_burners in a province.,"",2026-01-11,oil_burners,1
538,622,expense,Buying 1 cityCount in a province.,"",2026-01-11,cityCount,1
539,622,expense,Buying 1 gas_stations in a province.,"",2026-01-11,gas_stations,1
540,622,expense,Buying 1 cityCount in a province.,"",2026-01-11,cityCount,1
541,622,expense,Buying 1 general_stores in a province.,"",2026-01-11,general_stores,1
542,622,expense,Buying 1 pumpjacks in a province.,"",2026-01-11,pumpjacks,1
543,622,expense,Buying 1 land in a province.,"",2026-01-11,land,1
544,622,expense,Buying 1 farms in a province.,"",2026-01-11,farms,1
545,622,expense,Buying 1 land in a province.,"",2026-01-11,land,1
546,622,expense,Buying 1 oil_refineries in a province.,"",2026-01-11,oil_refineries,1
547,622,expense,Buying 1 cityCount in a province.,"",2026-01-11,cityCount,1
548,622,revenue,Selling 1 oil_refineries in a province.,"",2026-01-11,oil_refineries,1
549,622,expense,Buying 1 pumpjacks in a province.,"",2026-01-11,pumpjacks,1
550,622,expense,Buying 1 libraries in a province.,"",2026-01-11,libraries,1
551,622,expense,Buying 1 land in a province.,"",2026-01-11,land,1
552,622,expense,Buying 1 army_bases in a province.,"",2026-01-11,army_bases,1
553,624,revenue,Selling 1 general_stores in a province.,"",2026-01-11,general_stores,1
554,621,expense,Buying 1 land in a province.,"",2026-01-11,land,1
555,621,expense,Buying 1 farms in a province.,"",2026-01-11,farms,1
556,621,expense,Buying 1 cityCount in a province.,"",2026-01-11,cityCount,1
557,621,expense,Buying 1 gas_stations in a province.,"",2026-01-11,gas_stations,1
558,621,expense,Buying 1 cityCount in a province.,"",2026-01-11,cityCount,1
559,621,expense,Buying 1 gas_stations in a province.,"",2026-01-11,gas_stations,1
560,621,expense,Buying 1 land in a province.,"",2026-01-11,land,1
561,621,expense,Buying 1 copper_mines in a province.,"",2026-01-11,copper_mines,1
562,621,expense,Buying 1 land in a province.,"",2026-01-11,land,1
563,621,expense,Buying 1 aluminium_refineries in a province.,"",2026-01-11,aluminium_refineries,1
564,616,revenue,Selling 1 iron_mines in a province.,"",2026-01-11,iron_mines,1
565,616,expense,Buying 1 pumpjacks in a province.,"",2026-01-11,pumpjacks,1
566,620,revenue,Selling 1 pumpjacks in a province.,"",2026-01-11,pumpjacks,1
567,620,revenue,Selling 1 pumpjacks in a province.,"",2026-01-11,pumpjacks,1
568,620,expense,Buying 1 farms in a province.,"",2026-01-11,farms,1
569,621,expense,Buying 1 land in a province.,"",2026-01-11,land,1
570,621,expense,Buying 1 cityCount in a province.,"",2026-01-11,cityCount,1
571,621,expense,Buying 1 city_parks in a province.,"",2026-01-11,city_parks,1
572,621,revenue,Selling 1 coal_mines in a province.,"",2026-01-11,coal_mines,1
573,621,revenue,Selling 1 aluminium_refineries in a province.,"",2026-01-11,aluminium_refineries,1
574,621,expense,Buying 1 lead_mines in a province.,"",2026-01-11,lead_mines,1
575,621,expense,Buying 1 bauxite_mines in a province.,"",2026-01-11,bauxite_mines,1
576,621,expense,Buying 1 cityCount in a province.,"",2026-01-11,cityCount,1
577,622,revenue,Selling 1 army_bases in a province.,"",2026-01-12,army_bases,1
578,622,revenue,Selling 1 pumpjacks in a province.,"",2026-01-12,pumpjacks,1
579,622,expense,Buying 1 farms in a province.,"",2026-01-12,farms,1
580,621,expense,Buying 1 farms in a province.,"",2026-01-12,farms,1
581,616,expense,Buying 1 libraries in a province.,"",2026-01-12,libraries,1
582,621,expense,Buying 1 gas_stations in a province.,"",2026-01-12,gas_stations,1
583,624,expense,Buying 1 land in a province.,"",2026-01-13,land,1
584,624,expense,Buying 1 farms in a province.,"",2026-01-13,farms,1
585,621,revenue,Selling 1 copper_mines in a province.,"",2026-01-14,copper_mines,1
586,621,expense,Buying 1 farms in a province.,"",2026-01-14,farms,1
587,616,expense,Buying 2 cityCount in a province.,"",2026-01-16,cityCount,2
588,616,expense,Buying 1 oil_burners in a province.,"",2026-01-16,oil_burners,1
589,616,expense,Buying 1 city_parks in a province.,"",2026-01-16,city_parks,1
590,616,expense,Buying 1 libraries in a province.,"",2026-01-16,libraries,1
591,622,expense,Buying 1 land in a province.,"",2026-01-17,land,1
592,622,expense,Buying 1 farms in a province.,"",2026-01-17,farms,1
593,622,expense,Buying 1 farms in a province.,"",2026-01-17,farms,1
594,622,revenue,Selling 1 gas_stations in a province.,"",2026-01-17,gas_stations,1
595,622,revenue,Selling 1 general_stores in a province.,"",2026-01-17,general_stores,1
596,622,expense,Buying 2 farmers_markets in a province.,"",2026-01-17,farmers_markets,2
597,616,expense,Buying 1 iron_mines in a province.,"",2026-01-18,iron_mines,1
598,624,expense,Buying 2 land in a province.,"",2026-01-19,land,2
599,624,expense,Buying 2 farms in a province.,"",2026-01-19,farms,2
600,624,expense,Buying 4 land in a province.,"",2026-01-19,land,4
601,624,expense,Buying 4 farms in a province.,"",2026-01-19,farms,4
602,624,expense,Buying 1 city_parks in a province.,"",2026-01-19,city_parks,1
603,624,expense,Buying 1 land in a province.,"",2026-01-19,land,1
604,624,expense,Buying 1 army_bases in a province.,"",2026-01-19,army_bases,1
605,624,expense,Buying 100 soldiers for your military.,"",2026-01-19,soldiers,100
606,624,revenue,Selling 1 general_stores in a province.,"",2026-01-20,general_stores,1
607,624,expense,Buying 5 cityCount in a province.,"",2026-01-20,cityCount,5
608,624,expense,Buying 1 city_parks in a province.,"",2026-01-20,city_parks,1
609,624,expense,Buying 1 city_parks in a province.,"",2026-01-20,city_parks,1
610,624,expense,Buying 2 solar_fields in a province.,"",2026-01-20,solar_fields,2
611,624,expense,Buying 2 cityCount in a province.,"",2026-01-20,cityCount,2
612,624,expense,Buying 4 general_stores in a province.,"",2026-01-20,general_stores,4
613,624,revenue,Selling 2 general_stores in a province.,"",2026-01-20,general_stores,2
614,624,revenue,Selling 2 general_stores in a province.,"",2026-01-20,general_stores,2
615,624,expense,Buying 1 gas_stations in a province.,"",2026-01-20,gas_stations,1
616,622,expense,Buying 1 cityCount in a province.,"",2026-01-20,cityCount,1
617,622,revenue,Selling 2 farmers_markets in a province.,"",2026-01-20,farmers_markets,2
618,622,revenue,Selling 1 libraries in a province.,"",2026-01-20,libraries,1
619,622,revenue,Selling 4 farms in a province.,"",2026-01-20,farms,4
620,622,expense,Buying 2 bauxite_mines in a province.,"",2026-01-20,bauxite_mines,2
621,622,expense,Buying 2 aluminium_refineries in a province.,"",2026-01-20,aluminium_refineries,2
622,622,expense,Buying 1 libraries in a province.,"",2026-01-20,libraries,1
623,622,revenue,Selling 1 libraries in a province.,"",2026-01-20,libraries,1
624,622,expense,Buying 3 city_parks in a province.,"",2026-01-20,city_parks,3
625,622,expense,Buying 1 solar_fields in a province.,"",2026-01-20,solar_fields,1
626,622,expense,Buying 1 land in a province.,"",2026-01-21,land,1
627,622,expense,Buying 1 aluminium_refineries in a province.,"",2026-01-21,aluminium_refineries,1
628,624,expense,Buying 1 gas_stations in a province.,"",2026-01-22,gas_stations,1
629,622,expense,Buying 2 land in a province.,"",2026-01-22,land,2
630,622,expense,Buying 1 aluminium_refineries in a province.,"",2026-01-22,aluminium_refineries,1
631,622,expense,Buying 1 bauxite_mines in a province.,"",2026-01-23,bauxite_mines,1
632,622,expense,Buying 1 cityCount in a province.,"",2026-01-24,cityCount,1
633,622,expense,Buying 1 city_parks in a province.,"",2026-01-24,city_parks,1
